order_id,order_date,channel,sku,product_name,qty,unit_price,discount_pct,line_total
#98213,2025-11-23,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#98213,2025-11-23,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98214,2025-11-22,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98215,2025-11-09,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98215,2025-11-09,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98215,2025-11-09,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98216,2025-11-22,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#98216,2025-11-22,Wholesale,VS-KNF-CHEF,8in Chef Knife,24,65.0,0.45,858.0
#98217,2025-11-11,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#98217,2025-11-11,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98218,2025-11-23,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98218,2025-11-23,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98219,2025-11-29,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.2,152.0
#98219,2025-11-29,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#98219,2025-11-29,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.15,66.3
#98220,2025-11-12,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98221,2025-11-14,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#98221,2025-11-14,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98222,2025-11-13,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#98223,2025-11-01,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98224,2025-11-07,Amazon,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.1,348.3
#98224,2025-11-07,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98225,2025-11-02,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98226,2025-11-02,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#98227,2025-11-01,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98228,2025-11-14,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,24,74.0,0.45,976.8
#98228,2025-11-14,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,24,129.0,0.45,1702.8
#98228,2025-11-14,Wholesale,VS-CB-MAP,Maple Cutting Board,12,58.0,0.45,382.8
#98229,2025-11-16,Wholesale,VS-KNF-SET5,5-Piece Knife Set,6,189.0,0.45,623.7
#98229,2025-11-16,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#98229,2025-11-16,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,24,129.0,0.45,1702.8
#98230,2025-11-26,Amazon,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.15,165.75
#98230,2025-11-26,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#98231,2025-11-21,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#98232,2025-11-02,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98233,2025-11-05,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98233,2025-11-05,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98234,2025-11-21,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98235,2025-11-04,Amazon,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98235,2025-11-04,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98235,2025-11-04,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#98235,2025-11-04,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#98236,2025-11-30,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98236,2025-11-30,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#98237,2025-11-14,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,6,42.0,0.45,138.6
#98238,2025-11-15,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#98238,2025-11-15,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98239,2025-11-15,Amazon,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#98240,2025-11-27,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98241,2025-11-14,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#98241,2025-11-14,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98242,2025-11-04,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98242,2025-11-04,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98243,2025-11-26,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.15,175.95
#98244,2025-11-09,Amazon,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#98244,2025-11-09,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#98245,2025-11-04,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98245,2025-11-04,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.15,35.7
#98245,2025-11-04,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.1,116.1
#98246,2025-11-07,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98246,2025-11-07,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.2,33.6
#98247,2025-11-10,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98248,2025-11-18,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98248,2025-11-18,Amazon,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#98248,2025-11-18,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98248,2025-11-18,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98249,2025-11-06,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98250,2025-11-10,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),6,39.0,0.45,128.7
#98250,2025-11-10,Wholesale,VS-KNF-SET5,5-Piece Knife Set,6,189.0,0.45,623.7
#98251,2025-11-27,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98252,2025-11-12,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98252,2025-11-12,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#98252,2025-11-12,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#98253,2025-11-24,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#98253,2025-11-24,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98253,2025-11-24,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#98253,2025-11-24,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#98254,2025-11-01,Wholesale,VS-CB-MAP,Maple Cutting Board,24,58.0,0.45,765.6
#98254,2025-11-01,Wholesale,VS-UTN-SET,6-Piece Utensil Set,6,59.0,0.45,194.7
#98254,2025-11-01,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),6,39.0,0.45,128.7
#98254,2025-11-01,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#98255,2025-11-29,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98256,2025-11-28,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,6,74.0,0.45,244.2
#98257,2025-11-11,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#98257,2025-11-11,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98257,2025-11-11,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#98257,2025-11-11,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98258,2025-11-01,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98259,2025-11-23,Wholesale,VS-CI-10,10in Cast Iron Skillet,24,79.0,0.45,1042.8
#98259,2025-11-23,Wholesale,VS-KTL-ST,Stovetop Kettle,24,69.0,0.45,910.8
#98259,2025-11-23,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#98260,2025-11-05,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,6,42.0,0.45,138.6
#98261,2025-11-03,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#98261,2025-11-03,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98261,2025-11-03,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98261,2025-11-03,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98262,2025-11-05,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98263,2025-11-04,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98263,2025-11-04,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#98263,2025-11-04,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#98264,2025-11-15,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.1,104.4
#98265,2025-11-13,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#98265,2025-11-13,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98265,2025-11-13,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98265,2025-11-13,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#98266,2025-11-11,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#98267,2025-11-13,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.15,57.8
#98267,2025-11-13,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98267,2025-11-13,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98267,2025-11-13,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#98268,2025-11-21,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#98268,2025-11-21,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#98269,2025-11-18,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#98270,2025-11-28,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98270,2025-11-28,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#98270,2025-11-28,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98270,2025-11-28,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98271,2025-11-06,Amazon,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98271,2025-11-06,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98272,2025-11-11,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98272,2025-11-11,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98273,2025-11-08,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98274,2025-11-27,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#98274,2025-11-27,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98275,2025-11-08,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98275,2025-11-08,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.1,104.4
#98276,2025-11-29,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98276,2025-11-29,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98277,2025-11-20,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98278,2025-11-22,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#98279,2025-11-03,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98279,2025-11-03,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98279,2025-11-03,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.1,66.6
#98280,2025-11-29,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#98280,2025-11-29,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#98281,2025-11-07,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98281,2025-11-07,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98282,2025-11-25,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98282,2025-11-25,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98283,2025-11-17,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#98284,2025-11-07,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),6,39.0,0.45,128.7
#98284,2025-11-07,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,12,42.0,0.45,277.2
#98285,2025-11-20,Wholesale,VS-CB-WAL,Walnut Cutting Board,12,68.0,0.45,448.8
#98285,2025-11-20,Wholesale,VS-KNF-SET5,5-Piece Knife Set,24,189.0,0.45,2494.8
#98285,2025-11-20,Wholesale,VS-KTL-ST,Stovetop Kettle,24,69.0,0.45,910.8
#98285,2025-11-20,Wholesale,VS-CI-12,12in Cast Iron Skillet,24,95.0,0.45,1254.0
#98286,2025-11-30,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.2,151.2
#98287,2025-11-02,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98288,2025-11-13,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#98288,2025-11-13,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#98289,2025-11-03,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98289,2025-11-03,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#98289,2025-11-03,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98289,2025-11-03,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98290,2025-11-03,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#98291,2025-11-16,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98292,2025-11-13,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98293,2025-11-12,Amazon,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#98293,2025-11-12,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98293,2025-11-12,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98293,2025-11-12,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98294,2025-11-14,Wholesale,VS-UTN-SET,6-Piece Utensil Set,6,59.0,0.45,194.7
#98294,2025-11-14,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,24,129.0,0.45,1702.8
#98294,2025-11-14,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#98294,2025-11-14,Wholesale,VS-CI-12,12in Cast Iron Skillet,6,95.0,0.45,313.5
#98295,2025-11-23,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98296,2025-11-18,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98297,2025-11-19,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98297,2025-11-19,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.1,117.0
#98297,2025-11-19,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98298,2025-11-28,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98299,2025-11-13,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98299,2025-11-13,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#98300,2025-11-01,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98300,2025-11-01,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98300,2025-11-01,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98301,2025-11-14,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#98302,2025-11-07,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98302,2025-11-07,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98303,2025-11-03,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98303,2025-11-03,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#98304,2025-11-13,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98304,2025-11-13,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98304,2025-11-13,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98305,2025-11-09,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#98306,2025-11-18,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98307,2025-11-25,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98307,2025-11-25,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.2,52.0
#98307,2025-11-25,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98308,2025-11-17,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#98308,2025-11-17,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98308,2025-11-17,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#98309,2025-11-14,Amazon,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#98309,2025-11-14,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.15,35.7
#98310,2025-11-12,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#98310,2025-11-12,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98311,2025-11-01,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#98311,2025-11-01,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#98311,2025-11-01,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#98312,2025-11-27,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98313,2025-11-28,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98313,2025-11-28,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#98313,2025-11-28,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#98314,2025-11-17,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98315,2025-11-07,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98316,2025-11-01,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.1,70.2
#98316,2025-11-01,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#98317,2025-11-12,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#98318,2025-11-04,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98318,2025-11-04,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#98318,2025-11-04,Amazon,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98318,2025-11-04,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#98319,2025-11-14,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#98320,2025-11-21,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#98320,2025-11-21,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#98321,2025-11-21,Wholesale,VS-KNF-CHEF,8in Chef Knife,12,65.0,0.45,429.0
#98321,2025-11-21,Wholesale,VS-KNF-CHEF,8in Chef Knife,6,65.0,0.45,214.5
#98322,2025-11-08,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.15,100.3
#98323,2025-11-23,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98323,2025-11-23,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98324,2025-11-22,Amazon,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98325,2025-11-25,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#98326,2025-11-15,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#98327,2025-11-01,Wholesale,VS-CB-WAL,Walnut Cutting Board,24,68.0,0.45,897.6
#98328,2025-11-28,Wholesale,VS-KNF-CHEF,8in Chef Knife,12,65.0,0.45,429.0
#98329,2025-11-22,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98330,2025-11-04,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98330,2025-11-04,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#98330,2025-11-04,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98331,2025-11-03,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.15,160.65
#98331,2025-11-03,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98332,2025-11-23,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#98333,2025-11-12,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#98334,2025-11-24,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),6,39.0,0.45,128.7
#98334,2025-11-24,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,6,74.0,0.45,244.2
#98334,2025-11-24,Wholesale,VS-KNF-CHEF,8in Chef Knife,6,65.0,0.45,214.5
#98334,2025-11-24,Wholesale,VS-CB-MAP,Maple Cutting Board,12,58.0,0.45,382.8
#98335,2025-11-13,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98336,2025-11-14,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#98336,2025-11-14,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#98336,2025-11-14,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#98336,2025-11-14,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#98337,2025-11-16,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98338,2025-11-17,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#98339,2025-11-10,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#98340,2025-11-26,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#98341,2025-11-21,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#98342,2025-11-07,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98342,2025-11-07,Amazon,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#98342,2025-11-07,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#98342,2025-11-07,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#98343,2025-11-12,Wholesale,VS-KNF-CHEF,8in Chef Knife,6,65.0,0.45,214.5
#98343,2025-11-12,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,12,74.0,0.45,488.4
#98343,2025-11-12,Wholesale,VS-KNF-CHEF,8in Chef Knife,12,65.0,0.45,429.0
#98344,2025-11-07,Wholesale,VS-CB-WAL,Walnut Cutting Board,6,68.0,0.45,224.4
#98345,2025-11-30,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#98346,2025-11-29,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,6,129.0,0.45,425.7
#98347,2025-11-04,Amazon,VS-CI-10,10in Cast Iron Skillet,3,79.0,0.0,237.0
#98348,2025-11-27,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#98348,2025-11-27,Wholesale,VS-KNF-SET5,5-Piece Knife Set,6,189.0,0.45,623.7
#98348,2025-11-27,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#98349,2025-11-11,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#98349,2025-11-11,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#98350,2025-11-25,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#98351,2025-11-25,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.1,58.5
